Domain	Topic	News	Label
Entertainment	Jake Gyllenhaal membuka tentang 'Life' dan persahabatannya dengan Ryan Reynolds	"Aktor nominasi Oscar Jake Gyllenhaal membuka tentang perannya dalam film thriller sci-fi baru ""Life"" dalam sebuah wawancara dengan jangkar ""Good Morning America"" Michael Strahan yang mengudara hari ini dan juga berbicara tentang persahabatannya dengan lawan main Ryan Reynolds . Dalam ""Life Gyllenhaal berperan sebagai Dr. David Jordan, yang memimpin kru dalam misi untuk menemukan kehidupan di Mars. Dia mengatakan karakternya memandang kemanusiaan ... dan benar-benar sinis."" ""Dia telah melihat banyak hal sulit sebagai dokter. Saya pikir dia bekerja di daerah yang dilanda perang dan Gyllenhaal mengatakan tentang karakternya, menambahkan bahwa dia mungkin berharap ruang akan menjadi seperti yang kita semua harapkan dari perbatasan baru."" ""Sangat menarik untuk memainkan karakter seperti itu karena kadang-kadang saya merasakan hal yang sama tentang hal-hal yang terjadi di sini,"" katanya. Tetapi saya pikir berada di sini dan tinggal di sini khususnya di negara ini yang Anda kenal sekarang dan di dunia adalah yang paling penting. hal penting."" Gyllenhaal menambahkan bahwa dia tidak akan pergi ke luar angkasa bahkan jika dia bisa mengatakan ""Aku ingin kakiku di tanah lho."""	Legit
Celebrity	Taylor Swift: Alasan Nyata Dia Memberi Selena Gomez Tantangan	"Sekarang kita tahu salah satu alasan mengapa Taylor Swift, 24, menominasikan Selena Gomez, 22, untuk ALS Ice Bucket Challenge pada 16 Agustus. akan ""sangat mendengarkan"" untuk Taylor kali ini (karena dia tidak tentang Justin Bieber, 20) dan benar-benar melakukannya."	Fake
Business	American Airlines menjalin kemitraan dengan China Southern	"American Airlines dan maskapai terbesar China oleh penumpang China Southern telah menyetujui kemitraan strategis. Maskapai AS akan membeli saham senilai 200 juta poundsterling di perusahaan China dan keduanya akan ""berusaha untuk meningkatkan kerja sama"". China Southern adalah yang terbaru dari maskapai penerbangan top China untuk mendatangkan investor dari luar daratan. Kesepakatan itu harus menawarkan American Airlines lebih banyak kemungkinan untuk memasuki pasar penerbangan China yang sedang tumbuh. China adalah salah satu sumber wisatawan terbesar ke AS dengan perusahaan penerbangan Cina secara agresif memperluas armada mereka dan berbagai tujuan luar negeri untuk memenuhi pertumbuhan kuat dalam jumlah wisatawan."	Legit
Entertainment	Bintang 'Walking Dead' Lauren Cohan pada season 7 final: 'Ini memilukan'	"Lauren Cohan yang telah memainkan Maggie peternak perempuan yang menjadi petarung sejak musim kedua dari ""The Walking Dead tidak memberikan spoiler untuk final musim 7. Tapi dia mengakui bahwa itu akan memilukan."" ""Kamu pasti dalam banyak emosi dia mengatakan kepada HarpersBazaar.com dalam sebuah wawancara baru. [Ini] sangat pahit indah dan memilukan."" Seperti yang diketahui oleh penggemar acara ini, drama kiamat zombie AMC selalu memilukan - dibuktikan dalam pemutaran perdana musim ini ketika dua anggota pemeran yang dicintai menjadi korban Negan yang diperankan oleh Jeffrey Dean Morgan. Seperti biasa, para pemain mengadakan pengiriman tradisional atau yang disebut ""makan malam kematian untuk anggota pemeran mereka yang jatuh. Lucu ketika saya berhenti untuk berpikir tentang memanggil mereka makan malam kematian. Ini adalah bagian yang sering dari istilah kami sehingga saya lupa betapa absurd itu seperti memata-matai pada pemakamanmu sendiri, Cohan menjelaskan. Kami memiliki beberapa malam terbaik kami bersama mereka. Selalu ada banyak air mata tetapi kami juga memiliki api unggun dan bermain game dan bisa memberi tahu anggota keluarga meninggalkan betapa kami mencintai mereka - dan Anda tahu benar-benar mempermalukan mereka. """	Legit
Celebrity		Apakah Single Baru Drake Berarti Dia Sudah Selesai dengan Album Terbarunya?	Legit
Politics	Mengapa Calon Partai Hijau Jill Stein menginginkan Trump lebih dari Clinton di Gedung Putih	"Kandidat presiden untuk Partai Hijau, Jill Stein, mengatakan dia jatuh cinta dengan Donald Trump. Stein mengatakan kepada Direktur Politik Berita ABC, Rick Klein dan Wakil Direktur Politik Shushannah Walshe tentang podcast ""Powerhouse Politics"" minggu ini. ""Saya memiliki perasaan yang mendalam terhadap Donald Trump dan lelah menyembunyikan cinta yang saya miliki untuk pria itu"". Dia melanjutkan dengan mengatakan bahwa dia bertemu dengannya secara pribadi beberapa tahun yang lalu dan ingin memiliki hubungan cinta sejati dengannya, tetapi tidak dapat meyakinkannya bahwa dia adalah wanita yang tepat untuknya."	Fake
Business	Lembah Silikon Berjuang Untuk Mematikan Internet	Pada rapat umum Trump, para pemimpin industri Comcast ke Verizon dan ATT mengumumkan bahwa mereka akan melarang bersama untuk secara permanen mematikan internet untuk dukungan Trump. Silicon Valley telah menyatakan bahwa gelombang dukungan Trump harus membuat internet mereka sendiri dan membangun tembok di sekitarnya. Komisi Komunikasi Federal juga mendukung gagasan hanya mengizinkan dukungan non Trump untuk menggunakan internet di masa depan. Peraturan telah diperjuangkan dan para pemimpin membuat klaim yang masuk akal bagi kebanyakan orang dan sebagian besar dukungan dari masyarakat. Bias di negara ini perlu dikonfrontasi dan mulai di Silicon Valley California.	Fake
Celebrity	Obama Berkata Meninggalkan Malia di Perguruan Tinggi sebagai 'Suka Bedah Jantung Terbuka'	Setelah Malia Obama pergi ke Universitas Harvard bulan lalu, ayahnya tidak bisa menahan air mata.	Legit
Technology	Burger tanpa daging yang dikembangkan di laboratorium merupakan agenda global yang lebih besar.	"Makanan Mustahil, hamburger tanpa daging yang tumbuh di laboratorium terbang dari rak. Saat ini Anda hanya dapat membeli burger tanpa daging di 8 restoran tetapi apakah Anda harus khawatir dengan makanan yang tidak alami ini? Perusahaan seperti Monsanto dan Impossible Burger perlahan-lahan menjadi pemasok makanan bagi umat manusia. Menurut makanan yang mustahil, tujuan mereka adalah menghasilkan setidaknya 1 juta pon daging burger palsu setiap bulan. ""Anda dapat menganggap ini sebagai tempat kelahiran industri baru yang akan membuat peternak keluar dari bisnis dalam waktu singkat,"" kata Pat Brown, mantan profesor biokimia Standford yang mendirikan Impossible Foods pada 2011 dan menjabat sebagai CEO."	Fake
Politics	Gedung Putih menyerang Clintons dalam pushback terhadap tuduhan Manafort	Sekretaris pers Gedung Putih Sean Spicer menyerang mantan Presiden Bill Clinton dan mantan Menteri Luar Negeri Hillary Clinton sebagai tanggapan atas laporan yang meningkatkan kekhawatiran tentang koneksi mantan ketua kampanye Trump Paul Manafort ke Rusia.	Legit
Celebrity	Kim And Kanye Silence Perceraian Rumor dengan Foto Keluarga	"Kanye turun ke Twitter pada hari Selasa untuk membagikan foto keluarganya, hanya menulis, ""Selamat Liburan."" Dalam foto itu, yang tampaknya diambil di pesta Natal tahunan Kris Jenner, Kim dan pose Kanye yang baru pirang bersama anak-anak mereka, North, 3, dan Saint, 1."	Legit
Business	Harga emas turun hari ini, menurut mitra pengelola Ronald-Peter Stoeferle dari Incrementum AG. Ketika pasar siap, emas diperkirakan akan mengambil risiko besar dan jatuh ke 1500 per ons. Dalam upaya untuk menghindari kejatuhan itu, para manajer terkemuka berencana untuk menjual emas dengan harga terendah di jaringan belanja televisi seperti HSN, E-vine, dan tentu saja QVC. Penelepon dengan kartu kredit atau debit akan dapat menelepon dan membeli emas per ons hanya untuk 6 pembayaran bulanan mudah sebesar 19,99. Dan ketika seseorang menelepon, mereka juga akan mendapatkan ons kedua gratis, cukup membayar pengiriman dan penanganan 1999 tambahan.	"Pada hari Selasa, intelijen AS dan Inggris mengutip intelijen yang direkrut ISIS untuk melatih komputer laptop dan tablet menjadi perangkat peledak menggunakan baterai perangkat sebagai pemicu ledakan. Ledakan baru tidak terdeteksi menggunakan tindakan pencegahan keamanan di bandara utama. Intelijen menunjukkan perangkat peledak harus diaktifkan secara manual dalam penerbangan. Mengutip ancaman terhadap pelancong udara ini, para pejabat AS dan Inggris pada hari Selasa mengumumkan pelarangan perangkat elektronik seperti laptop dan tablet dari barang bawaan di penerbangan dari semua negara. ""Larangan itu akan diberlakukan sampai kita menemukan cara untuk memeriksa bagasi dengan baik"", kata Presiden Donald Trump."	Fake
Education	Anak berusia 6 tahun mendapat senjata di sekolah area LA; keluarga tetap gelap	RANCHO CUCAMONGA, Calif. - Pihak berwenang mengetahui bahwa seorang anak berusia 6 tahun membawa senjata ke sebuah sekolah dasar di luar Los Angeles, tetapi orang tua siswa lain tidak mengetahuinya selama hampir dua minggu.	Legit
Education	Sekolah-sekolah di daerah pedesaan bergeser ke arah minggu 4 hari	Untuk sekali ini, baik guru maupun muridnya sepakat bahwa mengurangi sekolah adalah hal yang baik. Atau setidaknya sekolah kurang sering.	Legit
Celebrity	Inilah Cara Caitlyn Jenner Merayakan Hari Ayah	Caitlyn Jenner membawa Hari Ayah ke ekstrem — dengan pergi berkeliaran dengan anggota keluarganya.	Legit
Sports	'Hukum Hillsborough' bisa memenjarakan petugas polisi yang tidak jujur	"Usulan ""hukum Hillsborough"" yang mensyaratkan pasukan polisi dan otoritas publik untuk bersikap terbuka dan jujur dalam proses hukum termasuk tentang kegagalan mereka sendiri dan yang akan memberi keluarga yang berduka sumber daya yang sama dengan polisi untuk mengajukan kasus mereka di pemeriksaan di masa depan harus disampaikan kepada parlemen . RUU 10 menit aturan akan diperkenalkan oleh MP Buruh Andy Burnham pada hari Rabu. RUU otoritas publik (akuntabilitas) akan memberlakukan otoritas publik dan karyawan tugas untuk bertindak dengan ""keterbukaan dan keterbukaan transparansi"". Pejabat individu akan menghadapi hukuman dua tahun penjara yang baik atau maksimum karena gagal melakukannya termasuk untuk memberi makan informasi yang menyesatkan ke media."	Legit
Politics	"Gatekeeper Trump ""Tahan Pintu"""	"Trump, pebisnis Republik dan sekarang Presiden telah membuat banyak pernyataan tentang kesetiaan atas kampanye ini, dan sering kali mengomentari pendukung Partai Republik yang dianggapnya loyal. Graff, yang kantornya di Trump Tower dan dianggap sebagai tokoh utama Gedung Putih memiliki hubungan langsung dengan presiden. Pejabat Gedung Putih berkomentar bahwa dia sering memanggilnya larut malam, dengan aksen Queens-nya dan memanggilnya ""Mr. T"", nama panggilan yang katanya dia cintai. Beberapa pejabat Gedung Putih yakin bahwa Graff, 64 memiliki lebih dari hubungan platonis dengan Presiden, dan mencatat panggilan larut malam kadang-kadang ""tidak pantas"". Ms. Graff menolak berkomentar."	Fake
Celebrity	Sarah Jessica Parker Membuat Rumor Perselisihan dengan Kim Cattrall untuk Beristirahat dengan Instagram Satu Ulang Tahun	Meskipun kami tidak bisa tidak bertanya-tanya apakah Carrie Bradshaw akan mengerti Instagram.	Legit
Celebrity		Kim Kardashian tentang Bagaimana Hasil Perampokannya Mengilhami Wewangian Gardenia Kristal Baru (Eksklusif)	Legit
Celebrity	Paul McCartney Tidak Mati (Dan Juga Bukan Masa Lalu)	Januari ini menandai ulang tahun kesepuluh dari penampilan The Beatles di tangga lagu Amerika. Bulan lalu Rolling Stone melakukan wawancara skala penuh pertamanya dengan Paul McCartney, dalam enam sesi dimulai di studio rekaman London dan berakhir di jalan New York. Sesi New York berlangsung sehari setelah McCartney memasuki AS untuk pertama kalinya dalam dua tahun, masalah visa yang berasal dari dua pelanggaran ganja sekarang akhirnya diselesaikan.	Legit
Sports	Indian Wells: Roger Federer mengalahkan Stan Wawrinka untuk memenangkan BNP Paribas Open	"Juara Australia Terbuka Roger Federer mengalahkan Stan Wawrinka 6-4 7-5 di final all-Swiss untuk memenangkan BNP Paribas Open - kemenangan India Wells yang kelima. Federer nomor 10 dunia mengklaim set pertama sebelum dipatahkan untuk pertama kalinya di turnamen tahun ini pada pertandingan pertama set kedua. Wawrinka, petenis nomor tiga dunia itu unggul 2-0 sebelum Federer memenangkan tiga pertandingan berturut-turut dalam perjalanan menuju gelar. Elena Vesnina mengalahkan Svetlana Kuznetsova 6-7 (6-8) 7-5 6-4 di final putri. Federer menjadi juara tertua dalam sejarah turnamen ini melampaui Jimmy Connors yang berusia 31 ketika ia menang pada 1984. Ini adalah pertemuan ke 23 antara Federer, pemenang Grand Slam 18 kali dan Wawrinka. Federer 35 telah mengalahkan rekan senegaranya yang menangis 20 kali. ""Ini adalah pekan dongeng, kata Federer. Perasaan yang indah. Mungkin tidak mengejutkan seperti Australia tetapi masih bagus untuk mendukungnya dengan menang di Amerika."	Legit
Celebrity	Miranda Lambert Blasts Blake: 'I'm Getting Married'	Petasan desa Miranda Lambert telah melanggar “kebijakan tidak ada kontak” dengan mantan Blake Shelton - untuk mengatakan kepadanya bahwa dia akan menikah lagi	Fake
Celebrity	"Leonardo DiCaprio Juga Menikmati Menatap ""Salvator Mundi,"" 100 Juta da Vinci"	"Orang biasanya tidak berharap menemukan Leonardo DiCaprio, Patti Smith, Alex Rodriguez, dan Jennifer Lopez di pesta yang sama (yah, dua yang terakhir, mungkin), tetapi akhir pekan ini, keempatnya termasuk di antara sekitar 4.500 peserta pratinjau lelang di Christie. Di sana, mereka berkesempatan untuk melihat ""Salvator Mundi,"" sebuah lukisan Leonardo da Vinci yang sebelumnya dianggap hilang yang disebut-sebut sebagai ""The Last da Vinci"" menjelang pelelangan malam ini."	Legit
Sports	Chelsea Membalikkan Keputusan untuk Mencari Arsenal Alexis Sanchez sebagai Transfer Musim Panas	"""Chelsea telah mempertimbangkan menjadikan pemain Arsenal Alexis Sanchez sebagai salah satu target transfer musim panas mereka, tetapi telah mengubah arah dan sekarang membalikkan keputusan itu. Sementara Antonio Conte telah berbicara tentang mempertimbangkan untuk membawa pemain itu ke Stamford Bridge, perundingan kini telah dibubarkan dan Chelsea tampaknya menjadi membalikkan keputusan mereka. Conte telah mengirim tim rekrutmen, dipimpin oleh direktur Marina Granovskaia dan direktur teknis Michael Emenalo, daftar nama dan tampaknya Sanchez tidak dimasukkan. """	Fake
Politics	Di zaman Obama, Trump adalah kekasih tabloid baru.	"Obama mungkin adalah presiden tabloid yang asli, tetapi sementara dia bekerja berjam-jam di Washington membuat panggilan telepon dari Oval Office dan mendatangkan malapetaka di Twitter, halaman gosip dan blog mode menumpahkan banyak tinta mencatat penggantinya. Didukung oleh selebriti mereka, keluarga The Trump masih menarik perhatian ketika mereka terlihat di jalan. Banyak yang percaya bahwa mantan presiden Obama telah menggunakan hubungannya dengan pers yang telah ia ciptakan selama masa kepresidenannya untuk menimbulkan kekacauan dalam kehidupan keluarga Trump. Seorang whistle-blower untuk Washington Post telah menyatakan bahwa Obama memiliki banyak daya tarik di Washington Post. ""Obama memberi kata dan kita sejalan, sudah seperti itu sejak 2008."" tidak diketahui seberapa dalam hubungan mantan presiden Obama dengan pers. Ivanka trump baru-baru ini bertemu dengan seorang reporter dari CNN ketika dalam perjalanan keluarga ke Baskin Robbins Ice Cream Parlor yang berlokasi di DC di mana polisi dipanggil ke tempat kejadian. Ketika wartawan diinterogasi oleh polisi, dia menyatakan bahwa dia hanya mengikuti perintah."	Fake
Politics	Departemen Luar Negeri memperketat pengawasan untuk orang asing tertentu	Sekretaris Negara Washington (CNN) Rex Tillerson mengirim empat kabel yang mengarahkan kedutaan besar di seluruh dunia untuk mengidentifikasi kelompok-kelompok tertentu yang harus mendapatkan pengawasan ekstra ketika mereka mengajukan visa, termasuk penyaringan media sosial pelamar, menurut pejabat AS.	Legit
Celebrity	einstein Menuntut Perusahaan einstein, Menuntut Akses ke Catatan	Harvey einstein, yang dipecat oleh studio yang dia bantu temukan setelah The New York Times mengungkap puluhan tahun tuduhan pelecehan seksual terhadapnya, menuntut Perusahaan einstein pada hari Kamis untuk menuntut akses ke catatan dan email.	Legit
Celebrity	PINK LADY GAGA ADALAH 'ORKING BERSAMA' UNTUK MEMBUKTIKAN ANTHEMA-MADONNA	Para penyanyi bekerja sama melawan bintang pop.	Fake
Celebrity	Kim Kardashian Mengatakan Kanye est 'Serius' Tentang Mencalonkan Diri Sebagai Presiden	Pada acara The Ellen Show, bintang reality show Kim Kardashian est mengatakan kepada pembawa acara Ellen DeGeneres bahwa suaminya, rapper Kanye est, benar-benar berarti apa yang dia katakan ketika dia secara spontan mengumumkan di MTV Video Music Awards bahwa dia ingin mencalonkan diri sebagai Presiden Amerika. Serikat.	Legit
Celebrity	Nicki Minaj TIDAK MENDAPATKAN Celana Hot Dan Crop Top Kepada tulisan Serena iliams, Meskipun Dilaporkan	"Nicki Minaj tidak mengenakan hot pants dan crop top untuk pernikahan Serena illiams, meskipun ada laporan palsu berdasarkan gambar yang dipotret. Sebagai permulaan, rapper itu bahkan tidak menghadiri pernikahan bintang tenis itu. Cop Gosip dapat meluruskan catatan. illiams menikah dengan pengusaha internet Alexis Ohanian di depan teman dan keluarga di New Orleans, Kamis. Daftar tamu termasuk banyak selebriti, termasuk Beyonce, Kim Kardashian, Kelly Rowland, Anna intour, Ciara dan Eva Longoria. Minaj tidak hadir, tetapi situs web Irlandia-nya memposting foto Instagram terawat yang menunjukkan dirinya berpose di pesta bersama Beyonce dan Rihanna. Situs yang berjudul artikelnya yang tidak akurat, ""topi yang dikenakan Nicki Minaj ke pernikahan Serena illiams tidak benar-benar baik,"" dan mengatakan penyanyi itu muncul pada upacara olahraga ""hotpants kulit putih dan crop top."" Outlet yang salah informasi menegaskan pakaian Minaj adalah ""agak terlalu banyak,"" lebih lanjut mempertahankan bahwa dia ""sangat melangkahi garis etiket pernikahan."" Tapi pendapat situs tentang pakaian rapper benar-benar diperdebatkan. Baik Minaj atau Rihanna tidak ada di pernikahan pemain tenis. Kedua bintang musik itu ditumpangkan ke dalam foto Beyonce berpose sendirian di upacara. Tidak jelas apakah gerai Irlandia mencoba menipu pembaca atau ditipu oleh gambar palsu itu sendiri, tetapi Minaj tidak memakai pakaian yang tidak pantas untuk pernikahan illiams, yang tidak dia hadiri. Perlu dicatat, Gossip Cop harus menyanggah beberapa cerita palsu seputar pernikahan bintang tenis itu dalam waktu singkat sejak dia berjalan menyusuri lorong. Baru-baru ini tertangkap HollywoodLife karena mengarang laporan tentang Beyonce dan Kardashian memiliki ""pertukaran dingin"" di pernikahan. Gossip Cop juga memanggil RadarOnline untuk mengarang cerita tentang Kardashian yang dimarahi karena menggunakan teleponnya di pernikahan illiams. Artikel terbaru yang terkait dengan acara ini adalah palsu."	Legit
Business	Swedia Diperingatkan Tidak Kembali ke Pajak Rendah 50an saat Kelaparan Berlanjut	"""Swedia seharusnya tidak kembali ke pajak rendah tahun 1950-an dan 1960-an. Peringatan itu datang dari kandidat presiden Swedia sayap kanan karena pemerintah yang dipimpin Sosial-Demokrat telah mengurangi pajak pada perusahaan sambil memangkas manfaat pensiun."" Pajak yang rendah akan secara substansial memperburuk kelaparan brutal yang saat ini dihadapi Jerman ""Urban Hansson Bruswtiz, direktur jenderal di National Institute of Economic Research, mengatakan kepada sebuah surat kabar lokal dalam sebuah wawancara Rabu. Jika pajak kembali ke tingkat historis yang rendah, itu akan menjadi kerugian besar bagi keamanan pangan di Swedia ."	Fake
Entertainment	Remaja dengan kanker meninggal beberapa hari setelah Beyonce FaceTimes bersamanya	"Ebony Banks remaja Houston yang berjuang melawan kanker yang langka telah meninggal - hanya beberapa hari setelah keinginannya untuk berbicara dengan idolanya, Beyonce terpenuhi. Seorang juru bicara untuk Distrik Sekolah Independen Alief di mana Banks adalah seorang siswa menegaskan bahwa dia meninggal pada Minggu pagi. ""Saya mengerti dia memiliki senyum di wajahnya sampai juru bicara yang paling akhir Craig Eichhorn mengatakan kepada ABC News. Beberapa jam kemudian, para siswa di Alief Hastings High School, dari mana Banks baru saja lulus dan di mana dia menjadi anggota penjaga warna selama empat tahun. tahun, menyelenggarakan nyala lilin di tempat latihan band.Para anggota penjaga warna mengangkat lilin mereka di udara dan bergoyang mengikuti lagu Halo ""oleh Beyonce."	Legit
Celebrity	Sekarang Ada Bukti Video Bahwa Michelle Obama dan Beyoncé Hang Out Together	"Michelle Obama dan Beyoncé tidak pernah merahasiakan penghargaan bersama mereka. Keduanya telah berteman selama hampir satu dekade. Itu dimulai ketika Beyoncé menghadiri pelantikan Presiden Obama bersama suaminya, Jay-Z, pada 2008, dan kemudian menyenandungkan pasangan pertama yang baru dengan membawakan lagu ""At Last"" karya Etta James. Selama bertahun-tahun, keduanya terus tumbuh lebih dekat, berkolaborasi pada beberapa penyebab (termasuk kampanye First Lady's Let's Move melawan obesitas di masa kecil), dan bahkan menyatukan keluarga mereka di Camp David. Dan sementara kami tahu dua pembangkit tenaga listrik ini adalah teman, sulit untuk membayangkan mereka hanya bersantai bersama-sama (jadwal mereka sendiri pasti membuatnya hampir mustahil). Untungnya, pagi ini, kelompok penggemar Beehive merilis klip pendek di Twitter yang menunjukkan Obama, Beyonce, dan Solange melakukan hal itu di pesta ulang tahun superstar tahun lalu. Apakah Anda tahu video Bey dan Michelle yang mengatakan ""Sampai jumpa, Felicia"" bisa sangat memuaskan?"	Legit
Celebrity	Apakah Madonna semut Untuk Mengirim Rocco Rebellious Ke Sekolah Militer?	Alasan mengapa putra Madonna, Rocco lari ke rumah ayahnya menjadi semakin jelas. Tampaknya Madonna sedikit lebih ketat di rumah daripada yang dibayangkan, dan dia ingin mengirim putra Rocco ke sekolah militer. Rocco Ritchie, 15, tidak mau pergi, dan saat dalam tur dengan Madonna, dia lari untuk tinggal bersama ayahnya.	Fake
Celebrity	Memberi gulma untuk kehamilan? Miley Cyrus, Liam Hemsworth dikabarkan mencoba untuk anak kembar	Penyanyi Miley Cyrus dan aktor Liam Hemsworth dikabarkan sedang mencari anak kembar. Pasangan itu berdamai pada awal 2016.	Fake
Entertainment	Alicia Vikander Berhenti Berperan sebagai Lara Croft	Peraih Oscar Swedia, Alicia Vikander, keluar dari lokasi Tomb Raider pada hari Senin. Dia telah menandatangani untuk mengambil alih untuk Angelina Jolie sebagai Lara Croft baru. Film tersebut, yang didasarkan pada video game populer, akan keluar pada bulan Maret 2018; Namun, sekarang setelah filmnya tanpa aktris utama, produksinya terhenti. Roar Uthaug, sutradara film, konon tidak cocok dengan Vikander, yang membuatnya berhenti dari proyek tersebut. Mereka mencoba memerankan aktris baru, yang akan memerankan putri Dominic West, yang memerankan ayah Croft.	Fake
Politics	Rhona Graff, Trump's GateKeeper	"Rhona GRaff, rekan lama Trump dan kawannya memiliki sambungan langsung ke Gedung Putih. Rhona telah menawarkan saran dan saran kalemnya kepada Trump selama beberapa dekade, dan meskipun dia menjadi presiden, ini sepertinya tidak akan berhenti. Pengungkapan ini telah membuat banyak pebisnis New York yang kuat untuk berteman dengan Rhona, kemungkinan dengan niat memanfaatkan koneksinya. Ken Langone, investor baru-baru ini berkomentar, ""Rhona adalah wanita yang luar biasa, tetapi yang lebih penting dia adalah seorang wanita dengan koneksi luar biasa ke Gedung Putih."""	Fake
Entertainment	Apartemen NYC menampilkan piano David Bowie di pasar seharga 6,5 juta	"Kesempatan untuk memainkan piano almarhum David Bowie sambil menikmati pemandangan Central Park yang tidak terhalang di apartemen New York City bisa menjadi milik Anda sebesar 6,495 juta. Apartemen dengan dua kamar tidur dua setengah kamar mandi yang pernah dimiliki oleh Bowie dan istrinya Iman pergi ke pasar pada hari Senin. Pasangan ini menjual apartemen yang berlokasi di Essex House di Central Park South pada tahun 2002 10 tahun setelah mereka menikah. Piano Bowie Yamaha termasuk dalam penjualan tahun 2002 dan tetap di apartemen sejak itu. Penjual saat ini yang tidak membeli apartemen dari Bowie dan Iman menjaga tradisi tetap hidup dengan memasukkan piano dalam harga jual. ""Saya akan membayangkan itu sulit untuk bergerak tetapi saya pikir itu benar-benar tangkapan yang bagus untuk pembeli, agen eksklusif apartemen itu, Bernice Leventhal dari Grup Corcoran, kepada ABC News. Rumah seluas 1.877 kaki persegi digunakan sebagai pied-à- terre oleh pemiliknya saat ini. Hotel ini memiliki serambi batu kapur, bilik lemari, dua kamar tidur berukuran besar, dan kamar mandi utama dengan shower hujan dan lantai berpemanas."	Legit
Education	Universitas Dorong Kembali Melawan Trump pada Imigrasi	Perguruan tinggi dan universitas menolak kembali perintah eksekutif Presiden Donald Trump yang membatasi imigrasi, berjanji untuk melindungi mahasiswa dan staf pengajar bahkan ketika mereka berjuang untuk sepenuhnya memahami apa arti perintah itu bagi anggota masyarakat yang berasal dari tujuh negara yang mayoritas penduduknya Muslim yang menerapkannya secara khusus.	Legit
Celebrity	Gwen Stefani Rupanya Gendang Gendang Paksa Dipaksa Membatalkan Pertunjukan - Apakah Dia Baik?	Kasihan Gwen Stefani Penyanyi itu mengejutkan gendang telinganya dan terpaksa membatalkan konser 27 April di Las Vegas karena keadaan darurat medisnya. Ini sangat menakutkan. Apakah pendengaran Gwen akan baik-baik saja?	Legit
Celebrity	Kanye est meluncurkan garis rias sendiri bernama Donda	Desainer rapper yang datang, Kanye est telah menaklukkan industri musik dan mengambil mode dengan garis Yeezy-nya, tetapi sekarang tampaknya est mengambil isyarat dari adik iparnya yang berusia 19 tahun, Kylie Jenner, dan memulai dengan merek kecantikan.	Legit
Politics	Larangan perjalanan Trump masih tidak disukai oleh pengadilan	Pengadilan banding federal pada hari Kamis menolak untuk mengembalikan larangan perjalanan Trump. Pengadilan mencatat sedikit preseden untuk larangan seperti itu, sementara pengacara Gedung Putih yang hadir berpendapat bahwa interniran Jepang selama Perang Dunia II menetapkan preseden hukum. Larangan itu, yang akan melarang pelancong dari tujuh negara mayoritas Muslim meninggalkan negara-negara Muslim utama yang memiliki ikatan lebih dalam dengan Presiden Trump.	Fake
Education	Kerusakan Fungsi Lemari Pakaian	"Sekretaris Pendidikan Betsy DeVos memiliki sedikit masalah ketika dia dikonfirmasi oleh Senat. Selama audiensi dia berbicara tentang masa jabatannya dan pengalamannya yang maju tentang pendidikan tetapi lupa satu hal, yaitu mengancingkan blusnya sepanjang jalan. Dengan asumsi kemampuannya untuk menjalankan Departemen Pendidikan tidak didukung oleh kurangnya detail yang sederhana. Wakil Presiden Mike Pence berbaik hati untuk memberi isyarat kepadanya selama konfirmasi dan memberi isyarat untuk beralih daripada mengungkapkan ""hatinya"" kepada anak-anak di dunia."	Fake
Celebrity	Brad Pitt Teks Jennifer Aniston Nonstop: Mencari Dukungan Emosional Intens Setelah Angelina Jolie Cerai | Celeb Dirty Laundry	Brad Pitt dan Jennifer Aniston dilaporkan telah menghubungi kembali melalui SMS, meskipun sumber dari kedua belah pihak saling menjelaskan bahwa itu hanya 'mengirim pesan teks' dan bukan sesuatu yang lebih serius.	Fake
Entertainment	Apartemen NYC dengan piano David Bowie akan disewakan 10.000,00 per bulan	Anda dapat memiliki kesempatan seumur hidup dengan teras yang menghadap ke Times Square di New York. Anda juga akan memiliki kesempatan untuk membeli gedung tersebut seharga 64 juta. Gedung ini pernah dimiliki oleh David dan istrinya yang tercinta, Iman. Ini banyak sekali dan dipasarkan Senin. Mereka menjual bangunan ini 01 tahun setelah pernikahan mereka, piano Yamaha yang berlapis emas termasuk dalam penjualan dan masih ada sampai sekarang. Penjual saat ini tidak tertarik pada piano dan meninggalkannya untuk pemilik baru. Pikir saya adalah bahwa piano akan sulit untuk bergerak tetapi ini sangat bagus untuk pembeli potensial seperti yang diceritakan oleh agen eksklusif Bernice Leventhal dari Coran Agency. Rumah 1.778 kaki persegi tidak digunakan oleh pemilik saat ini. Hotel ini memiliki serambi mewah, beberapa bilik lemari, tiga kamar tidur utama dengan 2 kamar mandi utama, toilet berpemanas, lantai, dan langit-langit berkubah. Ini adalah tempat yang indah untuk menelepon ke rumah.	Fake
